ID,Issues Detected,Function Name,Demangled Name,Process,Device Name,Grid Size,Block Size,Cycles [cycle],Duration [usecond],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread]
252,10,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  512,    1,    1","  512,    1,    1","18,668",14.04 ,37.81,34.61,38
257,12,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti," 2048,    1,    1","  512,    1,    1","62,878",46.15 ,44.15,40.82,38
262,10,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  512,    1,    1","  512,    1,    1","19,654",14.50 ,35.84,32.8,38
267,10,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  512,    1,    1","  512,    1,    1","19,261",13.80 ,36.55,33.49,38
272,12,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti," 2048,    1,    1","  512,    1,    1","62,687",46.15 ,44.33,40.99,38
231,11,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,   16,    1","    8,    8,    1","744,664",520.42 ,38.13,37.84,63
245,12,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,   16,    1","    8,    8,    1","300,464",211.76 ,42.09,35.46,63
260,12,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,   16,    1","    8,    8,    1","299,781",208.91 ,42.17,35.53,63
11,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    2,   16,    1","   32,    4,    1","3,902",3.34 ,4.35,10.17,62
31,13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    2,   16,    1","   32,    4,    1","3,820",3.22 ,4.44,10.27,62
47,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    2,   16,    1","   32,    4,    1","4,337",3.50 ,3.91,13.67,62
83,13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   32,    1","   32,    4,    1","5,530",5.90 ,12.35,24.07,62
99,13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   32,    1","   32,    4,    1","6,038",4.77 ,11.3,22.09,62
115,13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   32,    1","   32,    4,    1","5,587",6.20 ,12.22,23.79,62
151,13,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,   64,    1","   32,    4,    1","11,875",11.61 ,23.21,98.52,62
167,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,   64,    1","   32,    4,    1","16,679",11.50 ,16.47,44.64,62
183,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,   64,    1","   32,    4,    1","12,203",11.04 ,22.6,61.64,62
199,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,   64,    1","   32,    4,    1","18,040",11.22 ,15.23,65.13,62
215,11,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,   64,    1","   32,    4,    1","12,541",11.55 ,22,57.93,62
249,10,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   16,  128,    1","   32,    4,    1","69,829",55.73 ,15.63,68.97,62
264,10,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   16,  128,    1","   32,    4,    1","68,675",52.56 ,15.9,70.55,62
278,9,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   63,    1,    1","  128,    1,    1","4,426",5.32 ,2.44,13.63,44
79,9,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    1,    1","  256,    1,    1","151,766",106.43 ,63.1,25.36,128
95,9,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    1,    1","  256,    1,    1","150,596",105.82 ,63.58,25.56,128
111,9,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    1,    1","  256,    1,    1","151,235",105.43 ,63.33,25.45,128
137,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","152,807",107.64 ,66.66,28.57,128
141,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","301,549",211.07 ,67.2,28.11,128
157,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","152,584",107.98 ,66.77,28.62,128
173,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","152,593",107.77 ,66.72,28.6,128
189,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","152,637",108.17 ,66.74,28.61,128
205,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","153,032",107.86 ,66.55,28.53,128
221,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    8,    1","  256,    1,    1","153,559",108.56 ,66.35,28.44,128
227,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  256,    1,    1","288,768",198.54 ,70.15,27.25,128
236,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   16,    1","  256,    1,    1","150,777",106.58 ,82.91,33.33,128
255,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   16,    1","  256,    1,    1","153,016",107.31 ,81.74,32.85,128
270,11,volta_scudnn_128x128_relu_interior_nn_v1,volta_scudnn_128x128_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   16,    1","  256,    1,    1","151,735",106.70 ,82.41,33.12,128
64,11,volta_scudnn_128x128_relu_small_nn_v1,volta_scudnn_128x128_relu_small_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    1,    1","  256,    1,    1","322,668",225.90 ,66.39,26.72,128
7,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    1,    1","  128,    1,    1","44,048",33.41 ,56.51,46.54,128
17,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    4,    1","  128,    1,    1","150,303",108.32 ,65.95,64.41,128
21,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    4,    1","  128,    1,    1","150,642",106.65 ,65.78,67.26,128
27,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    1,    1","  128,    1,    1","126,669",90.14 ,75.98,52.38,128
37,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    4,    1","  128,    1,    1","148,594",107.46 ,66.69,65.28,128
43,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    1,    1","  128,    1,    1","127,133",89.65 ,75.73,48.27,128
53,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    4,    1","  128,    1,    1","151,002",106.55 ,65.63,64.09,128
59,7,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  196,    2,    1","  128,    1,    1","228,020",161.30 ,84.49,55.46,128
69,8,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    8,    1","  128,    1,    1","126,416",89.59 ,76.95,42.05,128
73,11,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    8,    1","  128,    1,    1","286,219",196.51 ,67.3,67.31,128
89,8,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    8,    1","  128,    1,    1","128,380",88.62 ,75.77,41.41,128
105,8,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    8,    1","  128,    1,    1","124,842",88.89 ,77.93,42.59,128
121,8,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    8,    1","  128,    1,    1","125,529",89.07 ,77.44,42.32,128
127,8,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   49,    4,    1","  128,    1,    1","236,297",165.32 ,81.01,37.68,128
147,13,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","170,481",118.96 ,59.42,26.82,128
163,13,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","164,884",118.84 ,61.47,27.75,128
179,13,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","163,575",117.44 ,61.88,27.93,128
195,13,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","164,807",117.16 ,61.5,27.76,128
211,13,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","165,032",117.37 ,61.43,27.73,128
240,11,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    4,   32,    1","  128,    1,    1","317,931",224.96 ,78.45,43.77,128
1,9,volta_scudnn_128x64_relu_medium_nn_v1,volta_scudnn_128x64_relu_medium_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  784,    1,    1","  128,    1,    1","285,513",200.16 ,80.58,42.9,128
132,13,volta_scudnn_128x64_relu_small_nn_v1,volta_scudnn_128x64_relu_small_nn_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   13,    4,    1","  128,    1,    1","386,863",270.84 ,58.75,28.04,128
12,8,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   16,    7,    4","  256,    1,    1","221,412",156.31 ,54.22,44.64,126
32,8,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   16,    7,    4","  256,    1,    1","223,106",157.32 ,53.82,44.32,126
48,8,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   16,    7,    4","  256,    1,    1","221,858",156.26 ,54.14,44.58,126
84,10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   32,    4,    2","  256,    1,    1","221,750",154.34 ,60.76,44.33,126
100,10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   32,    4,    2","  256,    1,    1","219,710",156.84 ,61.33,44.75,126
116,10,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   32,    4,    2","  256,    1,    1","220,405",155.47 ,61.13,44.6,126
152,9,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   64,    2,    1","  256,    1,    1","206,650",146.98 ,64.57,44,126
168,9,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   64,    2,    1","  256,    1,    1","206,810",145.28 ,64.5,43.95,126
184,9,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   64,    2,    1","  256,    1,    1","206,287",145.83 ,64.65,44.06,126
200,9,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   64,    2,    1","  256,    1,    1","207,378",145.64 ,64.35,43.85,126
216,9,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"   64,    2,    1","  256,    1,    1","206,260",145.13 ,64.69,44.08,126
250,11,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  128,    1,    1","  256,    1,    1","391,187",274.87 ,67.75,44.51,126
265,11,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"  128,    1,    1","  256,    1,    1","395,702",274.15 ,67.07,44.07,126
277,10,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[21818] python3.8,NVIDIA GeForce RTX 2080 Ti,"    8,    1,    8","  256,    1,    1","39,070",31.37 ,41.35,44.39,134
